

		Thus it will be seen that the parishioners of
Crawley	PERSON	were equally happy in their
Squire	LOCATION	and in their Rector .

		Miss
Crawley	PERSON	had not long been established at the Hall before
Rebecca	PERSON	's fascinations had won the heart of that good-natured
London	LOCATION	rake , as they had of the country innocents whom we have been describing .

		Taking her accustomed drive , one day , she thought fit to order that `` that little governess '' should accompany her to
Mudbury	LOCATION	.

		Before they had returned
Rebecca	PERSON	had made a conquest of her ; having made her laugh four times , and amused her during the whole of the little journey .

		`` Not let Miss Sharp dine at table ! ''

		said she to
Sir Pitt	PERSON	, who had arranged a dinner of ceremony , and asked all the neighbouring baronets .

		`` My dear creature , do you suppose I can talk about the nursery with
Lady Fuddleston	PERSON	, or discuss justices ' business with that goose , old Sir
Giles Wapshot	PERSON	?

		I insist upon Miss Sharp appearing .

		Let
Lady Crawley	PERSON	remain upstairs , if there is no room .

		But little Miss
Sharp	PERSON	!

		Why , she 's the only person fit to talk to in the county ! ''

		Of course , after such a peremptory order as this , Miss Sharp , the governess , received commands to dine with the illustrious company below stairs .

		And when Sir
Huddleston	PERSON	had , with great pomp and ceremony , handed Miss
Crawley	PERSON	in to dinner , and was preparing to take his place by her side , the old lady cried out , in a shrill voice , ``
Becky Sharp	PERSON	!

		Miss
Sharp	PERSON	!

		Come you and sit by me and amuse me ; and let Sir
Huddleston	PERSON	sit by Lady Wapshot . ''

		When the parties were over , and the carriages had rolled away , the insatiable Miss
Crawley	PERSON	would say , `` Come to my dressing room ,
Becky	PERSON	, and let us abuse the company '' -- which , between them , this pair of friends did perfectly .

		Old Sir
Huddleston	PERSON	wheezed a great deal at dinner ; Sir
Giles Wapshot	PERSON	had a particularly noisy manner of imbibing his soup , and her ladyship a wink of the left eye ; all of which
Becky	PERSON	caricatured to admiration ; as well as the particulars of the night 's conversation ; the politics ; the war ; the quarter-sessions ; the famous run with the
H.H.	LOCATION	, and those heavy and dreary themes , about which country gentlemen converse .

		As for the Misses Wapshot 's toilettes and
Lady Fuddleston	PERSON	's famous yellow hat , Miss
Sharp	PERSON	tore them to tatters , to the infinite amusement of her audience .

		`` My dear , you are a perfect trouvaille , '' Miss
Crawley	PERSON	would say .

		`` I wish you could come to me in
London	LOCATION	, but I could n't make a butt of you as I do of poor
Briggs	PERSON	no , no , you little sly creature ; you are too clever -- Is n't she , Firkin ? ''

		Mrs.
Firkin	PERSON	-LRB- who was dressing the very small remnant of hair which remained on Miss
Crawley	PERSON	's pate -RRB- , flung up her head and said , `` I think Miss is very clever , '' with the most killing sarcastic air .

		In fact , Mrs.
Firkin	PERSON	had that natural jealousy which is one of the main principles of every honest woman .

		After rebuffing Sir
Huddleston Fuddleston	PERSON	, Miss
Crawley	PERSON	ordered that
Rawdon Crawley	PERSON	should lead her in to dinner every day , and that
Becky	PERSON	should follow with her cushion -- or else she would have
Becky	PERSON	's arm and
Rawdon	PERSON	with the pillow .

		`` We must sit together , '' she said .

		`` We 're the only three Christians in the county , my love '' -- in which case , it must be confessed , that religion was at a very low ebb in the county of
Hants	LOCATION	.

		Besides being such a fine religionist , Miss
Crawley	PERSON	was , as we have said , an Ultra-liberal in opinions , and always took occasion to express these in the most candid manner .

		`` What is birth , my dear ! ''

		she would say to
Rebecca	PERSON	-- `` Look at my brother
Pitt	PERSON	; look at the
Huddlestons	PERSON	, who have been here since
Henry II	PERSON	; look at poor Bute at the parsonage -- is any one of them equal to you in intelligence or breeding ?

		Equal to you -- they are not even equal to poor dear
Briggs	PERSON	, my companion , or Bowls , my butler .

		You , my love , are a little paragon -- positively a little jewel -- You have more brains than half the shire -- if merit had its reward you ought to be a Duchess -- no , there ought to be no duchesses at all -- but you ought to have no superior , and I consider you , my love , as my equal in every respect ; and -- will you put some coals on the fire , my dear ; and will you pick this dress of mine , and alter it , you who can do it so well ? ''

		So this old philanthropist used to make her equal run of her errands , execute her millinery , and read her to sleep with French novels , every night .

		At this time , as some old readers may recollect , the genteel world had been thrown into a considerable state of excitement by two events , which , as the papers say , might give employment to the gentlemen of the long robe .


Ensign Shafton	PERSON	had run away with Lady
Barbara Fitzurse	PERSON	, the Earl of Bruin 's daughter and heiress ; and poor Vere Vane , a gentleman who , up to forty , had maintained a most respectable character and reared a numerous family , suddenly and outrageously left his home , for the sake of Mrs.
Rougemont	PERSON	, the actress , who was sixty-five years of age .

		`` That was the most beautiful part of dear Lord
Nelson	PERSON	's character , '' Miss
Crawley	PERSON	said .

		`` He went to the deuce for a woman .

		There must be good in a man who will do that .

		I adore all imprudent matches .

		-- What I like best , is for a nobleman to marry a miller 's daughter , as Lord
Flowerdale	PERSON	did -- it makes all the women so angry -- I wish some great man would run away with you , my dear ; I 'm sure you 're pretty enough . ''

		`` Two post-boys !

		-- Oh , it would be delightful ! ''


Rebecca	PERSON	owned .

		`` And what I like next best , is for a poor fellow to run away with a rich girl .

		I have set my heart on
Rawdon	PERSON	running away with some one . ''

		`` A rich some one , or a poor some one ? ''

		`` Why , you goose !


Rawdon	PERSON	has not a shilling but what I give him .

		He is crible de dettes -- he must repair his fortunes , and succeed in the world . ''

		`` Is he very clever ? ''


Rebecca	PERSON	asked .

		`` Clever , my love ?

		-- not an idea in the world beyond his horses , and his regiment , and his hunting , and his play ; but he must succeed -- he 's so delightfully wicked .

		Do n't you know he has hit a man , and shot an injured father through the hat only ?

		He 's adored in his regiment ; and all the young men at
Wattier	LOCATION	's and the
Cocoa-Tree	LOCATION	swear by him . ''

		When Miss
Rebecca Sharp	PERSON	wrote to her beloved friend the account of the little ball at
Queen 's Crawley	LOCATION	, and the manner in which , for the first time , Captain
Crawley	PERSON	had distinguished her , she did not , strange to relate , give an altogether accurate account of the transaction .

		The Captain had distinguished her a great number of times before .

		The Captain had met her in a half-score of walks .

		The Captain had lighted upon her in a half-hundred of corridors and passages .

		The Captain had hung over her piano twenty times of an evening -LRB- my Lady was now upstairs , being ill , and nobody heeded her -RRB- as Miss
Sharp	PERSON	sang .

		The Captain had written her notes -LRB- the best that the great blundering dragoon could devise and spell ; but dulness gets on as well as any other quality with women -RRB- .

		But when he put the first of the notes into the leaves of the song she was singing , the little governess , rising and looking him steadily in the face , took up the triangular missive daintily , and waved it about as if it were a cocked hat , and she , advancing to the enemy , popped the note into the fire , and made him a very low curtsey , and went back to her place , and began to sing away again more merrily than ever .

		`` What 's that ? ''

		said Miss
Crawley	PERSON	, interrupted in her after-dinner doze by the stoppage of the music .

		`` It 's a false note , '' Miss
Sharp	PERSON	said with a laugh ; and
Rawdon Crawley	PERSON	fumed with rage and mortification .

		Seeing the evident partiality of Miss
Crawley	PERSON	for the new governess , how good it was of Mrs.
Bute Crawley	PERSON	not to be jealous , and to welcome the young lady to the Rectory , and not only her , but
Rawdon Crawley	PERSON	, her husband 's rival in the Old Maid 's five per cents !

		They became very fond of each other 's society , Mrs.
Crawley	PERSON	and her nephew .

		He gave up hunting ; he declined entertainments at
Fuddleston	LOCATION	: he would not dine with the mess of the depot at Mudbury : his great pleasure was to stroll over to
Crawley	PERSON	parsonage -- whither Miss
Crawley	PERSON	came too ; and as their mamma was ill , why not the children with Miss
Sharp	PERSON	?

		So the children -LRB- little dears ! -RRB-

		came with Miss
Sharp	PERSON	; and of an evening some of the party would walk back together .

		Not Miss
Crawley	PERSON	-- she preferred her carriage -- but the walk over the Rectory fields , and in at the little park wicket , and through the dark plantation , and up the checkered avenue to Queen 's
Crawley	PERSON	, was charming in the moonlight to two such lovers of the picturesque as the Captain and Miss
Rebecca	PERSON	.

		`` O those stars , those stars ! ''

		Miss
Rebecca	PERSON	would say , turning her twinkling green eyes up towards them .

		`` I feel myself almost a spirit when I gaze upon them . ''

		`` O -- ah -- Gad -- yes , so do I exactly ,
Miss Sharp	PERSON	, '' the other enthusiast replied .

		`` You do n't mind my cigar , do you , Miss
Sharp	PERSON	? ''

		Miss
Sharp	PERSON	loved the smell of a cigar out of doors beyond everything in the world -- and she just tasted one too , in the prettiest way possible , and gave a little puff , and a little scream , and a little giggle , and restored the delicacy to the Captain , who twirled his moustache , and straightway puffed it into a blaze that glowed quite red in the dark plantation , and swore -- `` Jove -- aw -- Gad -- aw -- it 's the finest segaw I ever smoked in the world aw , '' for his intellect and conversation were alike brilliant and becoming to a heavy young dragoon .

		Old Sir
Pitt	PERSON	, who was taking his pipe and beer , and talking to
John Horrocks	PERSON	about a `` ship '' that was to be killed , espied the pair so occupied from his study-window , and with dreadful oaths swore that if it was n't for Miss
Crawley	PERSON	, he 'd take
Rawdon	PERSON	and bundle un out of doors , like a rogue as he was .

		`` He be a bad ` n , sure enough , '' Mr.
Horrocks	PERSON	remarked ; `` and his man Flethers is wuss , and have made such a row in the housekeeper 's room about the dinners and hale , as no lord would make -- but I think Miss
Sharp	PERSON	's a match for ` n , Sir
Pitt	PERSON	, '' he added , after a pause .

		And so , in truth , she was -- for father and son too .

		CHAPTER XII Quite a Sentimental Chapter We must now take leave of
Arcadia	LOCATION	, and those amiable people practising the rural virtues there , and travel back to
London	LOCATION	, to inquire what has become of Miss Amelia .

		`` We do n't care a fig for her , '' writes some unknown correspondent with a pretty little handwriting and a pink seal to her note .

		`` She is fade and insipid , '' and adds some more kind remarks in this strain , which I should never have repeated at all , but that they are in truth prodigiously complimentary to the young lady whom they concern .

		Has the beloved reader , in his experience of society , never heard similar remarks by good-natured female friends ; who always wonder what you CAN see in Miss
Smith	PERSON	that is so fascinating ; or what COULD induce Major
Jones	PERSON	to propose for that silly insignificant simpering Miss
Thompson	PERSON	, who has nothing but her wax-doll face to recommend her ?

		What is there in a pair of pink cheeks and blue eyes forsooth ?

		these dear Moralists ask , and hint wisely that the gifts of genius , the accomplishments of the mind , the mastery of
Mangnall	ORGANIZATION	's Questions , and a ladylike knowledge of botany and geology , the knack of making poetry , the power of rattling sonatas in the Herz-manner , and so forth , are far more valuable endowments for a female , than those fugitive charms which a few years will inevitably tarnish .

		It is quite edifying to hear women speculate upon the worthlessness and the duration of beauty .

		But though virtue is a much finer thing , and those hapless creatures who suffer under the misfortune of good looks ought to be continually put in mind of the fate which awaits them ; and though , very likely , the heroic female character which ladies admire is a more glorious and beautiful object than the kind , fresh , smiling , artless , tender little domestic goddess , whom men are inclined to worship -- yet the latter and inferior sort of women must have this consolation -- that the men do admire them after all ; and that , in spite of all our kind friends ' warnings and protests , we go on in our desperate error and folly , and shall to the end of the chapter .

		Indeed , for my own part , though I have been repeatedly told by persons for whom I have the greatest respect , that Miss
Brown	PERSON	is an insignificant chit , and Mrs.
White	PERSON	has nothing but her petit minois chiffonne , and Mrs.
Black	PERSON	has not a word to say for herself ; yet I know that I have had the most delightful conversations with Mrs.
Black	PERSON	-LRB- of course , my dear Madam , they are inviolable -RRB- : I see all the men in a cluster round Mrs.
White	PERSON	's chair : all the young fellows battling to dance with Miss
Brown	PERSON	; and so I am tempted to think that to be despised by her sex is a very great compliment to a woman .

		The young ladies in
Amelia	PERSON	's society did this for her very satisfactorily .

		For instance , there was scarcely any point upon which the Misses
Osborne	PERSON	,
George	PERSON	's sisters , and the
Mesdemoiselles Dobbin	PERSON	agreed so well as in their estimate of her very trifling merits : and their wonder that their brothers could find any charms in her .

		`` We are kind to her , '' the Misses
Osborne	PERSON	said , a pair of fine black-browed young ladies who had had the best of governesses , masters , and milliners ; and they treated her with such extreme kindness and condescension , and patronised her so insufferably , that the poor little thing was in fact perfectly dumb in their presence , and to all outward appearance as stupid as they thought her .

		She made efforts to like them , as in duty bound , and as sisters of her future husband .

		She passed `` long mornings '' with them -- the most dreary and serious of forenoons .

		She drove out solemnly in their great family coach with them , and Miss
Wirt	PERSON	their governess , that raw-boned
Vestal	PERSON	.

		They took her to the ancient concerts by way of a treat , and to the oratorio , and to
St. Paul	PERSON	's to see the charity children , where in such terror was she of her friends , she almost did not dare be affected by the hymn the children sang .

		Their house was comfortable ; their papa 's table rich and handsome ; their society solemn and genteel ; their self-respect prodigious ; they had the best pew at the Foundling : all their habits were pompous and orderly , and all their amusements intolerably dull and decorous .

		After every one of her visits -LRB- and oh how glad she was when they were over ! -RRB-

		Miss
Osborne	PERSON	and Miss
Maria Osborne	PERSON	, and Miss
Wirt	PERSON	, the vestal governess , asked each other with increased wonder , `` What could
George	PERSON	find in that creature ? ''

		How is this ?

		some carping reader exclaims .

		How is it that
Amelia	PERSON	, who had such a number of friends at school , and was so beloved there , comes out into the world and is spurned by her discriminating sex ?

		My dear sir , there were no men at
Miss Pinkerton 's	ORGANIZATION	establishment except the old dancing-master ; and you would not have had the girls fall out about HIM ?

		When
George	PERSON	, their handsome brother , ran off directly after breakfast , and dined from home half-a-dozen times a week , no wonder the neglected sisters felt a little vexation .

		When young
Bullock	PERSON	-LRB- of the firm of
Hulker , Bullock & Co.	ORGANIZATION	, Bankers ,
Lombard Street	LOCATION	-RRB- , who had been making up to Miss
Maria	PERSON	the last two seasons , actually asked
Amelia	PERSON	to dance the cotillon , could you expect that the former young lady should be pleased ?

		And yet she said she was , like an artless forgiving creature .

		`` I 'm so delighted you like dear
Amelia	PERSON	, '' she said quite eagerly to Mr.
Bullock	PERSON	after the dance .

		`` She 's engaged to my brother
George	PERSON	; there 's not much in her , but she 's the best-natured and most unaffected young creature : at home we 're all so fond of her . ''

		Dear girl !

		who can calculate the depth of affection expressed in that enthusiastic SO ?

		Miss
Wirt	PERSON	and these two affectionate young women so earnestly and frequently impressed upon
George Osborne	PERSON	's mind the enormity of the sacrifice he was making , and his romantic generosity in throwing himself away upon
Amelia	PERSON	, that I 'm not sure but that he really thought he was one of the most deserving characters in the British army , and gave himself up to be loved with a good deal of easy resignation .

		Somehow , although he left home every morning , as was stated , and dined abroad six days in the week , when his sisters believed the infatuated youth to be at Miss
Sedley	PERSON	's apron-strings : he was NOT always with
Amelia	PERSON	, whilst the world supposed him at her feet .

		Certain it is that on more occasions than one , when Captain
Dobbin	PERSON	called to look for his friend ,
Miss Osborne	PERSON	-LRB- who was very attentive to the Captain , and anxious to hear his military stories , and to know about the health of his dear Mamma -RRB- , would laughingly point to the opposite side of the square , and say , `` Oh , you must go to the Sedleys ' to ask for
George	PERSON	; WE never see him from morning till night . ''

		At which kind of speech the Captain would laugh in rather an absurd constrained manner , and turn off the conversation , like a consummate man of the world , to some topic of general interest , such as the Opera , the Prince 's last ball at
Carlton House	LOCATION	, or the weather -- that blessing to society .

		`` What an innocent it is , that pet of yours , '' Miss
Maria	PERSON	would then say to Miss
Jane	PERSON	, upon the Captain 's departure .

		`` Did you see how he blushed at the mention of poor
George	PERSON	on duty ? ''

		`` It 's a pity
Frederick Bullock	PERSON	had n't some of his modesty ,
Maria	PERSON	, '' replies the elder sister , with a toss of he head .

		`` Modesty !

		Awkwardness you mean ,
Jane	PERSON	.

		I do n't want
Frederick	PERSON	to trample a hole in my muslin frock , as Captain
Dobbin	PERSON	did in yours at Mrs.
Perkins	PERSON	' . ''

		`` In YOUR frock , he , he !

		How could he ?

		Was n't he dancing with
Amelia	PERSON	? ''

		The fact is , when Captain
Dobbin	PERSON	blushed so , and looked so awkward , he remembered a circumstance of which he did not think it was necessary to inform the young ladies , viz. , that he had been calling at Mr.
Sedley	PERSON	's house already , on the pretence of seeing
George	PERSON	, of course , and
George	PERSON	was n't there , only poor little Amelia , with rather a sad wistful face , seated near the drawing-room window , who , after some very trifling stupid talk , ventured to ask , was there any truth in the report that the regiment was soon to be ordered abroad ; and had Captain
Dobbin	PERSON	seen Mr.
Osborne	PERSON	that day ?

		The regiment was not ordered abroad as yet ; and Captain
Dobbin	PERSON	had not seen
George	PERSON	.

		`` He was with his sister , most likely , '' the Captain said .

		`` Should he go and fetch the truant ? ''

		So she gave him her hand kindly and gratefully : and he crossed the square ; and she waited and waited , but
George	PERSON	never came .

		Poor little tender heart !

		and so it goes on hoping and beating , and longing and trusting .

		You see it is not much of a life to describe .

		There is not much of what you call incident in it .

		Only one feeling all day -- when will he come ?

		only one thought to sleep and wake upon .

		I believe
George	PERSON	was playing billiards with Captain Cannon in Swallow Street at the time when
Amelia	PERSON	was asking Captain
Dobbin	PERSON	about him ; for
George	PERSON	was a jolly sociable fellow , and excellent in all games of skill .

		Once , after three days of absence , Miss
Amelia	PERSON	put on her bonnet , and actually invaded the
Osborne	PERSON	house .

		`` What !

		leave our brother to come to us ? ''

		said the young ladies .

		`` Have you had a quarrel ,
Amelia	PERSON	?

		Do tell us ! ''

		No , indeed , there had been no quarrel .

		`` Who could quarrel with him ? ''

		says she , with her eyes filled with tears .

		She only came over to -- to see her dear friends ; they had not met for so long .

		And this day she was so perfectly stupid and awkward , that the Misses
Osborne	PERSON	and their governess , who stared after her as she went sadly away , wondered more than ever what
George	PERSON	could see in poor little Amelia .

		Of course they did .

		How was she to bare that timid little heart for the inspection of those young ladies with their bold black eyes ?

		It was best that it should shrink and hide itself .

		I know the Misses
Osborne	PERSON	were excellent critics of a Cashmere shawl , or a pink satin slip ; and when Miss
Turner	PERSON	had hers dyed purple , and made into a spencer ; and when Miss
Pickford	PERSON	had her ermine tippet twisted into a muff and trimmings , I warrant you the changes did not escape the two intelligent young women before mentioned .

		But there are things , look you , of a finer texture than fur or satin , and all
Solomon	PERSON	's glories , and all the wardrobe of the Queen of Sheba -- things whereof the beauty escapes the eyes of many connoisseurs .

		And there are sweet modest little souls on which you light , fragrant and blooming tenderly in quiet shady places ; and there are garden-ornaments , as big as brass warming-pans , that are fit to stare the sun itself out of countenance .

		Miss
Sedley	PERSON	was not of the sunflower sort ; and I say it is out of the rules of all proportion to draw a violet of the size of a double dahlia .

		No , indeed ; the life of a good young girl who is in the paternal nest as yet , ca n't have many of those thrilling incidents to which the heroine of romance commonly lays claim .

		Snares or shot may take off the old birds foraging without -- hawks may be abroad , from which they escape or by whom they suffer ; but the young ones in the nest have a pretty comfortable unromantic sort of existence in the down and the straw , till it comes to their turn , too , to get on the wing .

		While
Becky Sharp	PERSON	was on her own wing in the country , hopping on all sorts of twigs , and amid a multiplicity of traps , and pecking up her food quite harmless and successful ,
Amelia	PERSON	lay snug in her home of
Russell Square	LOCATION	; if she went into the world , it was under the guidance of the elders ; nor did it seem that any evil could befall her or that opulent cheery comfortable home in which she was affectionately sheltered .

		Mamma had her morning duties , and her daily drive , and the delightful round of visits and shopping which forms the amusement , or the profession as you may call it , of the rich
London	LOCATION	lady .

		Papa conducted his mysterious operations in the City -- a stirring place in those days , when war was raging all over
Europe	LOCATION	, and empires were being staked ; when the `` Courier '' newspaper had tens of thousands of subscribers ; when one day brought you a battle of
Vittoria	LOCATION	, another a burning of
Moscow	LOCATION	, or a newsman 's horn blowing down
Russell Square	LOCATION	about dinner-time , announced such a fact as -- `` Battle of Leipsic -- six hundred thousand men engaged -- total defeat of the French -- two hundred thousand killed . ''

		Old
Sedley	PERSON	once or twice came home with a very grave face ; and no wonder , when such news as this was agitating all the hearts and all the Stocks of
Europe	LOCATION	.

		Meanwhile matters went on in
Russell Square	LOCATION	,
Bloomsbury	LOCATION	, just as if matters in
Europe	LOCATION	were not in the least disorganised .

		The retreat from
Leipsic	PERSON	made no difference in the number of meals Mr.
Sambo	PERSON	took in the servants ' hall ; the allies poured into
France	LOCATION	, and the dinner-bell rang at five o'clock just as usual .

		I do n't think poor
Amelia	PERSON	cared anything about
Brienne	PERSON	and
Montmirail	LOCATION	, or was fairly interested in the war until the abdication of the Emperor ; when she clapped her hands and said prayers -- oh , how grateful !

		and flung herself into
George Osborne	PERSON	's arms with all her soul , to the astonishment of everybody who witnessed that ebullition of sentiment .

		The fact is , peace was declared ,
Europe	LOCATION	was going to be at rest ; the Corsican was overthrown , and Lieutenant
Osborne	PERSON	's regiment would not be ordered on service .

		That was the way in which Miss
Amelia	PERSON	reasoned .

		The fate of
Europe	LOCATION	was Lieutenant
George Osborne	PERSON	to her .

		His dangers being over , she sang
Te Deum	ORGANIZATION	.

		He was her
Europe	LOCATION	: her emperor : her allied monarchs and august prince regent .

		He was her sun and moon ; and I believe she thought the grand illumination and ball at the
Mansion House	LOCATION	, given to the sovereigns , were especially in honour of
George Osborne	PERSON	.

		We have talked of shift , self , and poverty , as those dismal instructors under whom poor Miss
Becky Sharp	PERSON	got her education .

		Now , love was Miss
Amelia Sedley	PERSON	's last tutoress , and it was amazing what progress our young lady made under that popular teacher .

		In the course of fifteen or eighteen months ' daily and constant attention to this eminent finishing governess , what a deal of secrets Amelia learned , which Miss
Wirt	PERSON	and the black-eyed young ladies over the way , which old
Miss Pinkerton of Chiswick	ORGANIZATION	herself , had no cognizance of !

		As , indeed , how should any of those prim and reputable virgins ?

		With Misses P. and W. the tender passion is out of the question : I would not dare to breathe such an idea regarding them .

		Miss
Maria Osborne	PERSON	, it is true , was `` attached '' to Mr.
Frederick Augustus Bullock	PERSON	, of the firm of
Hulker , Bullock & Bullock	ORGANIZATION	; but hers was a most respectable attachment , and she would have taken Bullock Senior just the same , her mind being fixed -- as that of a well-bred young woman should be -- upon a house in
Park Lane	LOCATION	, a country house at
Wimbledon	LOCATION	, a handsome chariot , and two prodigious tall horses and footmen , and a fourth of the annual profits of the eminent firm of
Hulker & Bullock	ORGANIZATION	, all of which advantages were represented in the person of
Frederick Augustus	PERSON	.

		Had orange blossoms been invented then -LRB- those touching emblems of female purity imported by us from
France	LOCATION	, where people 's daughters are universally sold in marriage -RRB- ,
Miss Maria	PERSON	, I say , would have assumed the spotless wreath , and stepped into the travelling carriage by the side of gouty , old , bald-headed , bottle-nosed Bullock Senior ; and devoted her beautiful existence to his happiness with perfect modesty -- only the old gentleman was married already ; so she bestowed her young affections on the junior partner .

		Sweet , blooming , orange flowers !

		The other day I saw Miss
Trotter	PERSON	-LRB- that was -RRB- , arrayed in them , trip into the travelling carriage at
St. George 's	LOCATION	,
Hanover Square	LOCATION	, and Lord
Methuselah	PERSON	hobbled in after .

		With what an engaging modesty she pulled down the blinds of the chariot -- the dear innocent !

		There were half the carriages of
Vanity Fair	ORGANIZATION	at the wedding .

		This was not the sort of love that finished
Amelia	PERSON	's education ; and in the course of a year turned a good young girl into a good young woman -- to be a good wife presently , when the happy time should come .

		This young person -LRB- perhaps it was very imprudent in her parents to encourage her , and abet her in such idolatry and silly romantic ideas -RRB- loved , with all her heart , the young officer in His Majesty 's service with whom we have made a brief acquaintance .

		She thought about him the very first moment on waking ; and his was the very last name mentioned in her prayers .

		She never had seen a man so beautiful or so clever : such a figure on horseback : such a dancer : such a hero in general .

		Talk of the Prince 's bow !

		what was it to
George	PERSON	's ?

		She had seen Mr.
Brummell	PERSON	, whom everybody praised so .

		Compare such a person as that to her George !

		Not amongst all the beaux at the Opera -LRB- and there were beaux in those days with actual opera hats -RRB- was there any one to equal him .

		He was only good enough to be a fairy prince ; and oh , what magnanimity to stoop to such a humble Cinderella !

		Miss
Pinkerton	PERSON	would have tried to check this blind devotion very likely , had she been
Amelia	PERSON	's confidante ; but not with much success , depend upon it .

		It is in the nature and instinct of some women .

		Some are made to scheme , and some to love ; and I wish any respected bachelor that reads this may take the sort that best likes him .

		While under this overpowering impression , Miss
Amelia	PERSON	neglected her twelve dear friends at
Chiswick	LOCATION	most cruelly , as such selfish people commonly will do .

		She had but this subject , of course , to think about ; and Miss
Saltire	PERSON	was too cold for a confidante , and she could n't bring her mind to tell Miss
Swartz	PERSON	, the woolly-haired young heiress from St.
Kitt	PERSON	's .

		She had little
Laura Martin	PERSON	home for the holidays ; and my belief is , she made a confidante of her , and promised that
Laura	PERSON	should come and live with her when she was married , and gave
Laura	PERSON	a great deal of information regarding the passion of love , which must have been singularly useful and novel to that little person .

		Alas , alas !

		I fear poor
Emmy	PERSON	had not a well-regulated mind .

		What were her parents doing , not to keep this little heart from beating so fast ?

		Old
Sedley	PERSON	did not seem much to notice matters .

		He was graver of late , and his City affairs absorbed him .

		Mrs.
Sedley	PERSON	was of so easy and uninquisitive a nature that she was n't even jealous .

		Mr.
Jos	PERSON	was away , being besieged by an Irish widow at
Cheltenham	LOCATION	.


Amelia	PERSON	had the house to herself -- ah !

		too much to herself sometimes -- not that she ever doubted ; for , to be sure ,
George	PERSON	must be at the Horse Guards ; and he ca n't always get leave from
Chatham	LOCATION	; and he must see his friends and sisters , and mingle in society when in town -LRB- he , such an ornament to every society ! -RRB-

		; and when he is with the regiment , he is too tired to write long letters .

		I know where she kept that packet she had -- and can steal in and out of her chamber like
Iachimo	PERSON	-- like
Iachimo	PERSON	?

		No -- that is a bad part .

		I will only act Moonshine , and peep harmless into the bed where faith and beauty and innocence lie dreaming .

		But if
Osborne	PERSON	's were short and soldierlike letters , it must be confessed , that were Miss
Sedley	PERSON	's letters to Mr.
Osborne	PERSON	to be published , we should have to extend this novel to such a multiplicity of volumes as not the most sentimental reader could support ; that she not only filled sheets of large paper , but crossed them with the most astonishing perverseness ; that she wrote whole pages out of poetry-books without the least pity ; that she underlined words and passages with quite a frantic emphasis ; and , in fine , gave the usual tokens of her condition .

		She was n't a heroine .

		Her letters were full of repetition .

		She wrote rather doubtful grammar sometimes , and in her verses took all sorts of liberties with the metre .

		But oh , mesdames , if you are not allowed to touch the heart sometimes in spite of syntax , and are not to be loved until you all know the difference between trimeter and tetrameter , may all Poetry go to the deuce , and every schoolmaster perish miserably !

		CHAPTER XIII Sentimental and Otherwise I fear the gentleman to whom Miss
Amelia	PERSON	's letters were addressed was rather an obdurate critic .

		Such a number of notes followed Lieutenant
Osborne	PERSON	about the country , that he became almost ashamed of the jokes of his mess-room companions regarding them , and ordered his servant never to deliver them except at his private apartment .

		He was seen lighting his cigar with one , to the horror of Captain
Dobbin	PERSON	, who , it is my belief , would have given a bank-note for the document .

		For some time
George	PERSON	strove to keep the liaison a secret .

		There was a woman in the case , that he admitted .

		`` And not the first either , '' said
Ensign Spooney	PERSON	to
Ensign Stubble	ORGANIZATION	.

		`` That
Osborne	PERSON	's a devil of a fellow .

		There was a judge 's daughter at Demerara went almost mad about him ; then there was that beautiful quadroon girl , Miss
Pye	PERSON	, at
St. Vincent 's	LOCATION	, you know ; and since he 's been home , they say he 's a regular
Don Giovanni	PERSON	, by
Jove	PERSON	. ''

		Stubble and
Spooney	PERSON	thought that to be a `` regular
Don Giovanni	PERSON	, by Jove '' was one of the finest qualities a man could possess , and
Osborne	PERSON	's reputation was prodigious amongst the young men of the regiment .

		He was famous in field-sports , famous at a song , famous on parade ; free with his money , which was bountifully supplied by his father .

		His coats were better made than any man 's in the regiment , and he had more of them .

		He was adored by the men .

		He could drink more than any officer of the whole mess , including old
Heavytop	PERSON	, the colonel .

		He could spar better than
Knuckles	PERSON	, the private -LRB- who would have been a corporal but for his drunkenness , and who had been in the prize-ring -RRB- ; and was the best batter and bowler , out and out , of the regimental club .

		He rode his own horse , Greased Lightning , and won the Garrison cup at
Quebec	LOCATION	races .

		There were other people besides
Amelia	PERSON	who worshipped him .

		Stubble and
Spooney	PERSON	thought him a sort of Apollo ;
Dobbin	PERSON	took him to be an Admirable
Crichton	PERSON	; and Mrs.
Major O'Dowd	PERSON	acknowledged he was an elegant young fellow , and put her in mind of
Fitzjurld Fogarty	PERSON	, Lord
Castlefogarty	PERSON	's second son .

		Well , Stubble and
Spooney	LOCATION	and the rest indulged in most romantic conjectures regarding this female correspondent of
Osborne	PERSON	's -- opining that it was a Duchess in
London	LOCATION	who was in love with him -- or that it was a General 's daughter , who was engaged to somebody else , and madly attached to him -- or that it was a Member of
